x,f(x),lagrange,spline,err_lagrange,err_spline
1.2858,0.132059534912065,0.132059534906821,0.132059599823235,5.24386090106077e-12,6.49111701889193e-08
1.2907,0.136854478164004,0.136854478159038,0.136854552748542,4.9654447220604e-12,7.45845381566745e-08
1.2956,0.141618367291247,0.141618367287075,0.141618437665555,4.17191281520957e-12,7.03743079366603e-08
1.3005,0.146351504263935,0.146351504260868,0.146351557833828,3.06712988340507e-12,5.35698933268325e-08
1.3054,0.151054187025638,0.151054187023773,0.151054216512913,1.86431425852618e-12,2.94872750383757e-08
1.3103,0.155726709563428,0.155726709562716,0.155726716962363,7.123190925995e-13,7.39893452061935e-09
1.3152,0.16036936197642,0.160369361976683,0.160369362295711,2.63039590109315e-13,3.19290760497637e-10
1.3201,0.164982430542829,0.164982430543821,0.164982443718927,9.91567938868343e-13,1.31760980182083e-08
1.325,0.169566197785586,0.169566197787027,0.169566231900702,1.44134704171961e-12,3.41151161764586e-08
1.3299,0.174120942536542,0.174120942538166,0.174120995475336,1.62322932872883e-12,5.29387932934888e-08
1.3348,0.178646939999304,0.178646940000883,0.178647003077128,1.57901469677313e-12,6.30778235199969e-08
1.3397,0.183144461810727,0.183144461812087,0.183144523340378,1.36018973861951e-12,6.15296505412921e-08
1.3446,0.187613776101113,0.187613776102146,0.187613824899386,1.03309027998932e-12,4.8798272922479e-08
1.3495,0.192055147553131,0.192055147553787,0.192055176388452,6.56197318704699e-13,2.88353206312486e-08
1.3544,0.196468837459507,0.196468837459794,0.196468846441875,2.87214696470528e-13,8.98236807156394e-09
1.3593,0.200855103779502,0.200855103779467,0.200855103685576,3.49165141244612e-14,9.39254785059518e-11
1.3642,0.205214201194218,0.205214201193933,0.205214209853469,2.84189338728424e-13,8.65925170456805e-09
1.3691,0.209546381160754,0.209546381160306,0.20954640731925,4.47364367772707e-13,2.61584963134887e-08
1.374,0.213851891965247,0.213851891964724,0.21385193508229,5.23331378232683e-13,4.31170429637806e-08
1.3789,0.218130978774822,0.2181309787743,0.218131032141962,5.22110132905595e-13,5.33671399849389e-08
1.3838,0.222383883688473,0.222383883688011,0.222383937497636,4.61741755941603e-13,5.38091634028071e-08
1.3887,0.226610845786916,0.226610845786556,0.226610890148685,3.60489416095788e-13,4.4361768924972e-08
1.3936,0.230812101181424,0.230812101181185,0.23081212909448,2.39419595260415e-13,2.79130559222018e-08
1.3985,0.234987883061676,0.234987883061559,0.234987893334393,1.16406884131948e-13,1.02727174544626e-08
1.4034,0.23913842174264,0.239138421742635,0.239138421867796,5.57887069874141e-15,1.25155497077145e-10
1.4083,0.243263944710525,0.243263944710608,0.243263950105872,8.28503932126523e-14,5.39534633636762e-09
1.4132,0.247364676667805,0.247364676667949,0.247364696525041,1.43274281327876e-13,1.98572359666471e-08
1.4181,0.251440839577353,0.251440839577528,0.251440874610464,1.74360526017381e-13,3.50331104681523e-08
1.423,0.255492652705702,0.255492652705881,0.255492697846589,1.79467551930657e-13,4.51408876389614e-08
1.4279,0.259520332665449,0.259520332665612,0.259520379717868,1.6286971771251e-13,4.70524188500576e-08
1.4328,0.263524093456835,0.263524093456965,0.263524133708751,1.30784272300843e-13,4.0251916466616e-08
1.4377,0.267504146508496,0.267504146508586,0.267504173303688,9.0205620750794e-14,2.67951919541431e-08
1.4426,0.271460700717439,0.271460700717487,0.271460711987129,4.7573056605188e-14,1.12696897924813e-08
1.4475,0.275393962488229,0.275393962488237,0.275393963243524,8.04911692853238e-15,7.55295548326984e-10
1.4524,0.279304135771422,0.279304135771398,0.279304138872429,2.42028619368284e-14,3.10100650713352e-09
1.4573,0.283191422101265,0.283191422101218,0.28319143697645,4.74065231514942e-14,1.48751853612517e-08
1.4622,0.287056020632662,0.287056020632601,0.28705604899597,6.03406213883773e-14,2.8363308479662e-08
1.4671,0.290898128177444,0.29089812817738,0.290898166326951,6.38933350671778e-14,3.81495074974758e-08
1.472,0.294717939239947,0.294717939239887,0.294717980365358,5.94524429686771e-14,4.11254112431259e-08
1.4769,0.29851564605191,0.298515646051861,0.298515682507152,4.90163465372007e-14,3.64552417697617e-08
1.4818,0.302291438606728,0.302291438606693,0.302291464148298,3.50275364269237e-14,2.55415697480998e-08
1.4867,0.306045504693046,0.306045504693026,0.306045516684759,1.9817480989559e-14,1.1991712955961e-08
1.4916,0.309778029927734,0.309778029927729,0.309778031512498,5.21804821573824e-15,1.58476409772845e-09
1.4965,0.313489197788247,0.313489197788254,0.313489199348201,6.99440505513849e-15,1.55995361073025e-09
1.5014,0.31717918964438,0.317179189644396,0.317179200595341,1.60982338570648e-14,1.0950960749323e-08
1.5063,0.32084818478944,0.320848184789461,0.320848207641256,2.16493489801906e-14,2.2851816106062e-08
1.5112,0.324496360470837,0.324496360470861,0.324496392662581,2.35367281220533e-14,3.21917438816932e-08
1.5161,0.328123891920125,0.328123891920147,0.328123927835953,2.24265050974282e-14,3.59158281448835e-08
1.521,0.331730952382479,0.331730952382498,0.331730985338007,1.89848137210902e-14,3.29555277511773e-08
1.5259,0.335317713145652,0.335317713145666,0.33531773734538,1.40998324127395e-14,2.41997286098972e-08
1.5308,0.338884343568388,0.338884343568397,0.338884356034708,8.43769498715119e-15,1.24663200318231e-08
1.5357,0.34243101110834,0.342431011108343,0.342431013582627,2.88657986402541e-15,2.47428683097795e-09
1.5406,0.345957881349471,0.34595788134947,0.345957881955304,1.88737914186277e-15,6.05832384259486e-10
1.5455,0.349465118028972,0.349465118028966,0.34946512590866,5.60662627435704e-15,7.87968779114578e-09
1.5504,0.352952883063693,0.352952883063685,0.352952901358585,7.99360577730113e-15,1.82948921567672e-08
1.5553,0.35642133657611,0.356421336576101,0.356421363680294,9.04831765069503e-15,2.7104183786264e-08
1.5602,0.359870636919828,0.359870636919819,0.359870668249001,8.88178419700125e-15,3.13291734221899e-08
1.5651,0.363300940704629,0.363300940704622,0.363300970439921,7.66053886991358e-15,2.97352916178717e-08
1.57,0.366712402821092,0.366712402821086,0.366712425628268,5.82867087928207e-15,2.28071766472659e-08
1.5749,0.370105176464762,0.370105176464758,0.370105189189257,3.5527136788005e-15,1.27244954573058e-08
1.5798,0.373479413159917,0.373479413159915,0.373479416498102,1.4432899320127e-15,3.33818522824103e-09
1.5847,0.376835262782906,0.376835262782907,0.376835262892649,4.44089209850063e-16,1.0974299247124e-10
1.5896,0.380172873585092,0.380172873585094,0.380172879084644,2.05391259555654e-15,5.49955164741434e-09
1.5945,0.383492392215391,0.383492392215394,0.383492406744453,3.05311331771918e-15,1.45290618980276e-08
1.5994,0.386793963742426,0.38679396374243,0.386793986495674,3.60822483003176e-15,2.27532480634451e-08
1.6043,0.390077731676307,0.39007773167631,0.390077758961908,3.49720252756924e-15,2.72856013339151e-08
1.6092,0.393343837990024,0.393343837990027,0.393343864766752,3.27515792264421e-15,2.67767285011544e-08
1.6141,0.396592423140493,0.396592423140496,0.396592444533806,2.55351295663786e-15,2.13933133430544e-08
1.619,0.399823626089232,0.399823626089234,0.39982363888667,1.66533453693773e-15,1.27974373875794e-08
1.6239,0.403037584322692,0.403037584322692,0.403037588448941,7.7715611723761e-16,4.12624906465098e-09
1.6288,0.406234433872244,0.406234433872244,0.406234433843361,1.11022302462516e-16,2.88822299410185e-11
1.6337,0.409414309333834,0.409414309333833,0.40941431301564,7.21644966006352e-16,3.68180647081218e-09
1.6386,0.412577343887306,0.412577343887305,0.412577355309518,1.27675647831893e-15,1.14222122871155e-08
1.6435,0.415723669315401,0.4157236693154,0.415723688344423,1.38777878078145e-15,1.90290216917077e-08
1.6484,0.418853416022446,0.418853416022445,0.418853439739783,1.49880108324396e-15,2.37173363171195e-08
1.6533,0.421966713052726,0.421966713052725,0.421966737115024,1.33226762955019e-15,2.40622977099036e-08
1.6582,0.425063688108561,0.42506368810856,0.425063708089576,1.16573417585641e-15,1.99810142875734e-08
1.6631,0.42814446756808,0.428144467568079,0.428144480282865,7.7715611723761e-16,1.27147852246878e-08
1.668,0.431209176502705,0.431209176502704,0.431209181314321,6.10622663543836e-16,4.81161588350432e-09
1.6729,0.43425793869435,0.43425793869435,0.43425793880337,1.11022302462516e-16,1.09019904215302e-10
1.6778,0.437290876652342,0.437290876652342,0.437290878975644,5.55111512312578e-17,2.3233021062552e-09
1.6827,0.440308111630063,0.440308111630064,0.440308120496899,3.88578058618805e-16,8.8668360431754e-09
1.6876,0.443309763641327,0.443309763641328,0.443309779481807,5.55111512312578e-16,1.58404795391753e-08
1.6925,0.446295951476493,0.446295951476494,0.446295972043069,6.66133814775094e-16,2.05665763308716e-08
1.6974,0.449266792718313,0.449266792718314,0.449266814293387,4.44089209850063e-16,2.15750732279751e-08
1.7023,0.452222403757539,0.452222403757539,0.452222422345461,3.88578058618805e-16,1.85879218128626e-08
1.7072,0.455162899808266,0.455162899808266,0.455162912311992,2.22044604925031e-16,1.25037267206807e-08
1.7121,0.458088394923043,0.458088394923043,0.458088400305683,1.11022302462516e-16,5.38263966731733e-09
1.717,0.460999002007741,0.460999002007741,0.460999002439234,5.55111512312578e-17,4.31492452879212e-10
1.7219,0.463894832836182,0.463894832836182,0.463894834177031,5.55111512312578e-17,1.34084954250824e-09
1.7268,0.466775998064542,0.466775998064542,0.466776004839409,1.66533453693773e-16,6.77486655664694e-09
1.7317,0.46964260724553,0.46964260724553,0.469642620357298,2.22044604925031e-16,1.31117674495584e-08
1.7366,0.47249476884234,0.47249476884234,0.472494786626127,2.22044604925031e-16,1.77837869985709e-08
1.7415,0.475332590242388,0.475332590242388,0.475332609541325,2.77555756156289e-16,1.92989369485197e-08
1.7464,0.478156177770837,0.478156177770837,0.478156194998321,1.11022302462516e-16,1.72274837728636e-08
1.7513,0.480965636703911,0.48096563670391,0.480965648892543,2.22044604925031e-16,1.21886322146381e-08
1.7562,0.483761071282,0.483761071282,0.483761077119419,5.55111512312578e-17,5.83741899262691e-09
1.7611,0.486542584722575,0.486542584722575,0.486542585574378,1.11022302462516e-16,8.51803350077063e-10
1.766,0.489310279232889,0.489310279232889,0.48931027989983,1.11022302462516e-16,6.6694066935824e-10
1.7709,0.492064256022497,0.492064256022497,0.492064261096204,1.66533453693773e-16,5.07370728763945e-09
1.7758,0.494804615315576,0.494804615315576,0.494804626094868,2.22044604925031e-16,1.07792927916961e-08
1.7807,0.497531456363065,0.497531456363065,0.497531471689378,1.66533453693773e-16,1.53263136626336e-08
1.7856,0.500244877454617,0.500244877454617,0.500244894673289,1.11022302462516e-16,1.72186728208956e-08
1.7905,0.50294497593037,0.50294497593037,0.502944991840157,1.11022302462516e-16,1.59097869323332e-08
1.7954,0.505631848192546,0.505631848192546,0.505631859983537,1.11022302462516e-16,1.17909911834246e-08
1.8003,0.508305589716866,0.508305589716866,0.508305595896984,1.11022302462516e-16,6.18011763986459e-09
1.8052,0.510966295063809,0.510966295063809,0.510966296374054,0,1.31024513461142e-09
1.8101,0.513614057889685,0.513614057889685,0.513614058136163,1.11022302462516e-16,2.46478282228679e-10
1.815,0.516248970957562,0.516248970957562,0.516248974660718,0,3.70315578201996e-09
1.8199,0.518871126148015,0.518871126148015,0.51887113493745,1.11022302462516e-16,8.7894346245676e-09
1.8248,0.521480614469729,0.521480614469729,0.521480627626982,1.11022302462516e-16,1.31572523986989e-08
1.8297,0.524077526069935,0.524077526069935,0.524077541389934,1.11022302462516e-16,1.53199990471364e-08
1.8346,0.5266619502447,0.5266619502447,0.526661964886928,1.11022302462516e-16,1.46422280966618e-08
1.8395,0.529233975449064,0.529233975449064,0.529233986778585,1.11022302462516e-16,1.13295205439456e-08
1.8444,0.531793689307031,0.531793689307031,0.531793695725526,0,6.4184954018387e-09
1.8493,0.534341178621408,0.534341178621408,0.534341180388374,1.11022302462516e-16,1.76696657305797e-09
1.8542,0.536876529383508,0.536876529383508,0.536876529417762,1.11022302462516e-16,3.42538220010624e-11
1.8591,0.539399826782712,0.539399826782712,0.53939982939572,0,2.61300803217068e-09
1.864,0.541911155215891,0.541911155215891,0.541911162312624,0,7.09673297905056e-09
1.8689,0.544410598296688,0.544410598296688,0.544410609541215,1.11022302462516e-16,1.12445274202955e-08
1.8738,0.546898238864679,0.546898238864679,0.546898252454239,1.11022302462516e-16,1.35895598107894e-08
1.8787,0.549374158994392,0.549374158994392,0.549374172424439,1.11022302462516e-16,1.34300474075033e-08
1.8836,0.551838440004198,0.551838440004198,0.551838450824559,0,1.08203604964885e-08
1.8885,0.554291162465086,0.554291162465086,0.554291169027342,0,6.56225607187366e-09
1.8934,0.5567324062093,0.556732406209299,0.556732408405534,1.11022302462516e-16,2.19623397246238e-09
1.8983,0.55916225033886,0.55916225033886,0.559162250331853,1.11022302462516e-16,7.00661750840936e-12
1.9032,0.561580773233968,0.561580773233968,0.561580774995146,0,1.76117775918527e-09
1.9081,0.563988052561287,0.563988052561287,0.563988058223734,1.11022302462516e-16,5.66244762190138e-09
1.913,0.566384165282107,0.566384165282107,0.566384174842243,0,9.56013657127386e-09
1.9179,0.568769187660399,0.568769187660399,0.568769199675297,1.11022302462516e-16,1.20148972992951e-08
1.9228,0.571143195270757,0.571143195270757,0.571143207547519,0,1.2276762162422e-08
1.9277,0.573506263006223,0.573506263006222,0.573506273283535,1.11022302462516e-16,1.02773120014277e-08
1.9326,0.575858465086012,0.575858465086012,0.575858471707968,0,6.62195598355453e-09
1.9375,0.578199875063125,0.578199875063126,0.578199877645442,1.11022302462516e-16,2.58231691585564e-09
1.9424,0.580530565831862,0.580530565831862,0.580530565920583,0,8.87211415445677e-11
1.9473,0.582850609635221,0.582850609635221,0.582850610747433,0,1.11221187815147e-09
1.9522,0.58516007807221,0.58516007807221,0.585160082525614,1.11022302462516e-16,4.45340353483203e-09
1.9571,0.587459042105048,0.587459042105048,0.58745905018458,0,8.07953215442581e-09
1.962,0.589747572066271,0.589747572066271,0.589747582650679,0,1.0584408127734e-08
1.9669,0.592025737665745,0.592025737665745,0.592025748850257,1.11022302462516e-16,1.11845120942533e-08
1.9718,0.59429360799758,0.59429360799758,0.594293617709662,1.11022302462516e-16,9.71208236055787e-09
1.9767,0.596551251546948,0.596551251546948,0.59655125815524,0,6.60829191367895e-09
1.9816,0.598798736196817,0.598798736196817,0.598798739113338,0,2.91652124673192e-09
1.9865,0.601036129234584,0.601036129234585,0.601036129510302,2.22044604925031e-16,2.7571767091672e-10
1.9914,0.603263497358633,0.603263497358633,0.603263497994746,1.11022302462516e-16,6.36112384988508e-10
1.9963,0.605480906684788,0.605480906684788,0.605480910125852,0,3.44106432237368e-09
2.0012,0.607688422752694,0.607688422752694,0.607688429533805,0,6.78111145013816e-09
2.0061,0.609886110532106,0.609886110532106,0.609886119819401,0,9.28729537719164e-09
2.011,0.612074034429097,0.612074034429097,0.612074044583437,1.11022302462516e-16,1.01543400354842e-08
2.0159,0.614252258292182,0.614252258292182,0.614252267426709,1.11022302462516e-16,9.13452702366868e-09
2.0208,0.616420845418365,0.616420845418365,0.616420851950015,2.22044604925031e-16,6.53165044273152e-09
2.0257,0.618579858559098,0.618579858559097,0.618579861754152,2.22044604925031e-16,3.19505444323909e-09
2.0306,0.620729359926172,0.620729359926172,0.620729360439916,1.11022302462516e-16,5.13744491392742e-10
2.0355,0.622869411197524,0.622869411197524,0.622869411504915,2.22044604925031e-16,3.07391334608553e-10
2.0404,0.625000073522971,0.625000073522971,0.625000076123753,2.22044604925031e-16,2.6007815900897e-09
2.0453,0.627121407529866,0.627121407529866,0.627121413175659,1.11022302462516e-16,5.64579338835358e-09
2.0502,0.629233473328684,0.629233473328684,0.629233481442203,1.11022302462516e-16,8.11351941187866e-09
2.0551,0.631336330518534,0.631336330518534,0.631336339704954,2.22044604925031e-16,9.18641918090657e-09
2.06,0.633430038192601,0.633430038192601,0.633430046745478,2.22044604925031e-16,8.55287718426467e-09
2.0649,0.635514654943514,0.635514654943513,0.635514661345347,1.11022302462516e-16,6.40183350775203e-09
2.0698,0.637590238868647,0.637590238868647,0.637590242286127,1.11022302462516e-16,3.41748052079538e-09
2.0747,0.639656847575356,0.639656847575356,0.639656848349388,0,7.74032282713222e-10
2.0796,0.641714538186142,0.641714538186142,0.641714538290456,0,1.0431477903694e-10
2.0845,0.643763367343751,0.643763367343751,0.643763369254935,1.11022302462516e-16,1.91118409986757e-09
2.0894,0.64580339121621,0.645803391216211,0.64580339587288,2.22044604925031e-16,4.65666982751856e-09
2.0943,0.6478346655018,0.6478346655018,0.647834672555549,0,7.05374858522845e-09
2.0992,0.649857245433959,0.649857245433959,0.649857253714196,0,8.28023760668373e-09
2.1041,0.65187118578613,0.65187118578613,0.651871193760079,2.22044604925031e-16,7.97394861251632e-09
2.109,0.653876540876548,0.653876540876549,0.653876547104451,1.11022302462516e-16,6.22790252702288e-09
2.1139,0.655873364572963,0.655873364572963,0.65587336815857,1.11022302462516e-16,3.5856073665741e-09
2.1188,0.6578617102973,0.6578617102973,0.657861711333691,1.11022302462516e-16,1.03639086201923e-09
2.1237,0.659841631030273,0.659841631030273,0.659841631038559,0,8.28537238817262e-12
2.1286,0.66181317931593,0.66181317931593,0.661813180669604,2.22044604925031e-16,1.35367395071029e-09
2.1335,0.663776407266143,0.663776407266143,0.663776411064854,0,3.7987103462811e-09
2.1384,0.665731366565049,0.665731366565049,0.66573137266436,0,6.09931061212876e-09
2.1433,0.667678108473426,0.667678108473426,0.667678115908174,1.11022302462516e-16,7.43474837250346e-09
2.1482,0.669616683833024,0.669616683833024,0.669616691236351,1.11022302462516e-16,7.40332706250513e-09
2.1531,0.671547143070835,0.671547143070835,0.671547149088941,0,6.01810667966163e-09
2.158,0.673469536203314,0.673469536203314,0.673469539905998,0,3.70268449234601e-09
2.1629,0.675383912840549,0.675383912840549,0.675383914127574,0,1.28702415391757e-09
2.1678,0.67729032219038,0.67729032219038,0.67729032219372,2.22044604925031e-16,3.34077210339956e-12
2.1727,0.679188813062459,0.679188813062459,0.67918881397448,1.11022302462516e-16,9.12020792220858e-10
2.1776,0.681079433872275,0.681079433872275,0.681079436930795,0,3.0585196597599e-09
2.1825,0.682962232645119,0.682962232645119,0.682962237887267,1.11022302462516e-16,5.24214838204529e-09
2.1874,0.684837257020003,0.684837257020003,0.684837263668495,1.11022302462516e-16,6.6484915350884e-09
2.1923,0.686704554253534,0.686704554253534,0.686704561099074,2.22044604925031e-16,6.8455398016809e-09
2.1972,0.68856417122374,0.68856417122374,0.688564177003603,2.22044604925031e-16,5.77986281058429e-09
2.2021,0.690416154433848,0.690416154433848,0.690416158206679,1.11022302462516e-16,3.77283093655478e-09
2.207,0.692260550016018,0.692260550016018,0.6922605515329,1.11022302462516e-16,1.51688162031149e-09
2.2119,0.694097403735033,0.694097403735033,0.694097403806863,0,7.18296533364082e-11
2.2168,0.695926760991942,0.695926760991942,0.695926761563955,1.11022302462516e-16,5.72013880706379e-10
2.2217,0.697748666827661,0.697748666827661,0.697748669251789,0,2.42412778739265e-09
2.2266,0.699563165926535,0.699563165926535,0.699563170401312,1.11022302462516e-16,4.47477699339061e-09
2.2315,0.701370302619847,0.701370302619847,0.701370308539543,0,5.91969540053583e-09
2.2364,0.703170120889297,0.703170120889297,0.703170127193499,1.11022302462516e-16,6.30420227132333e-09
2.2413,0.704962664370431,0.704962664370431,0.704962669890199,1.11022302462516e-16,5.5197683090924e-09
2.2462,0.706747976356036,0.706747976356036,0.706747980156661,1.11022302462516e-16,3.80062559202088e-09
2.2511,0.708526099799489,0.708526099799489,0.708526101519904,0,1.72041536572465e-09
2.256,0.710297077318071,0.710297077318071,0.710297077506945,1.11022302462516e-16,1.88874249573701e-10
2.2609,0.712060951196241,0.712060951196241,0.712060951517424,1.11022302462516e-16,3.21183302176564e-10
2.2658,0.713817763388867,0.713817763388867,0.713817765273683,2.22044604925031e-16,1.88481641405502e-09
2.2707,0.715567555524428,0.715567555524428,0.715567559314673,1.11022302462516e-16,3.79024511776294e-09
2.2756,0.71731036890817,0.717310368908171,0.717310374154528,2.22044604925031e-16,5.24635734855394e-09
2.2805,0.719046244525232,0.719046244525232,0.719046250307382,2.22044604925031e-16,5.78214953694811e-09
2.2854,0.720775223043728,0.720775223043728,0.720775228287369,1.11022302462516e-16,5.24364085485729e-09
2.2903,0.722497344817802,0.722497344817802,0.722497348608624,1.11022302462516e-16,3.79082210066883e-09
2.2952,0.724212649890641,0.724212649890641,0.724212651785281,0,1.89464088862223e-09
2.3001,0.725921177997454,0.725921177997454,0.725921178331475,2.22044604925031e-16,3.34021366121817e-10
2.305,0.727622968568422,0.727622968568422,0.727622968716981,1.11022302462516e-16,1.48559164969697e-10
2.3099,0.729318060731607,0.729318060731607,0.729318062162574,0,1.43096734461778e-09
2.3148,0.731006493315831,0.731006493315831,0.731006496497927,1.11022302462516e-16,3.18209658622948e-09
2.3197,0.732688304853522,0.732688304853522,0.732688309479832,0,4.62630966868716e-09
2.3246,0.734363533583528,0.734363533583528,0.73436353886508,1.11022302462516e-16,5.28155141843456e-09
2.3295,0.736032217453896,0.736032217453896,0.736032222410462,1.11022302462516e-16,4.95656582444326e-09
2.3344,0.737694394124621,0.737694394124622,0.73769439787277,1.11022302462516e-16,3.74814845827132e-09
2.3393,0.739350100970368,0.739350100970368,0.739350103008795,1.11022302462516e-16,2.03842775992058e-09
2.3442,0.740999375083152,0.740999375083152,0.74099937557533,0,4.92177631983282e-10
2.3491,0.742642253275003,0.742642253275003,0.742642253319475,1.11022302462516e-16,4.44716485858976e-11
2.354,0.744278772080585,0.744278772080585,0.744278773134521,1.11022302462516e-16,1.05393604954429e-09
2.3589,0.745908967759798,0.745908967759798,0.745908970404136,0,2.64433741570258e-09
2.3638,0.747532876300345,0.747532876300345,0.747532880357621,0,4.05727607066808e-09
2.3687,0.749150533420268,0.749150533420268,0.749150538224281,0,4.80401218805326e-09
2.3736,0.750761974570463,0.750761974570463,0.750761979233417,1.11022302462516e-16,4.66295413392714e-09
2.3785,0.752367234937157,0.752367234937157,0.752367238614333,0,3.67717589710992e-09
2.3834,0.753966349444368,0.753966349444368,0.753966351596331,0,2.15196338526624e-09
2.3883,0.755559352756329,0.755559352756329,0.755559353408716,1.11022302462516e-16,6.52386589194975e-10
2.3932,0.75714627927989,0.75714627927989,0.757146279280273,1.11022302462516e-16,3.82471831983366e-13
2.3981,0.75872716316689,0.75872716316689,0.758727163912831,2.22044604925031e-16,7.45941086677249e-10
2.403,0.760302038316506,0.760302038316506,0.760302040487909,1.11022302462516e-16,2.17140383451664e-09
2.4079,0.761870938377572,0.761870938377572,0.761870941914486,0,3.53691376187015e-09
2.4128,0.763433896750879,0.76343389675088,0.763433901101538,2.22044604925031e-16,4.35065861115191e-09
2.4177,0.764990946591443,0.764990946591443,0.764990950958043,0,4.3666001925402e-09
2.4226,0.766542120810747,0.766542120810747,0.766542124392978,1.11022302462516e-16,3.58223106733391e-09
2.4275,0.76808745207897,0.76808745207897,0.768087454315321,1.11022302462516e-16,2.23635088225649e-09
2.4324,0.769626972827176,0.769626972827176,0.769626973634049,1.11022302462516e-16,8.06872457737029e-10
2.4373,0.771160715249493,0.771160715249493,0.771160715258139,0,8.64630589347826e-12
2.4422,0.772688711305255,0.772688711305255,0.772688711805221,1.11022302462516e-16,4.99965735478725e-10
2.4471,0.774210992721135,0.774210992721135,0.774210994479267,1.11022302462516e-16,1.75813219538412e-09
2.452,0.775727590993241,0.775727590993241,0.775727594056092,1.11022302462516e-16,3.06285086182356e-09
2.4569,0.7772385373892,0.7772385373892,0.777238541311415,1.11022302462516e-16,3.92221455314257e-09
2.4618,0.778743862950214,0.778743862950214,0.778743867020957,0,4.07074252084527e-09
2.4667,0.780243598493093,0.780243598493093,0.780243601960437,0,3.46734396750037e-09
2.4716,0.781737774612271,0.781737774612271,0.781737776905576,1.11022302462516e-16,2.29330554546436e-09
2.4765,0.783226421681795,0.783226421681795,0.783226422632094,0,9.50299616775396e-10
2.4814,0.784709569857296,0.784709569857296,0.784709569915712,1.11022302462516e-16,5.84151615967698e-11
2.4863,0.78618724907794,0.78618724907794,0.78618724938762,0,3.09680281418423e-10
2.4912,0.78765948906835,0.78765948906835,0.787659490468082,0,1.39973166390917e-09
2.4961,0.789126319340521,0.789126319340521,0.789126321973233,0,2.63271238143403e-09
2.501,0.7905877691957,0.7905877691957,0.790587772714768,1.11022302462516e-16,3.51906759288312e-09
2.5059,0.792043867726258,0.792043867726259,0.792043871504378,1.11022302462516e-16,3.77811937291028e-09
2.5108,0.793494643817537,0.793494643817537,0.793494647153758,0,3.33622118819932e-09
2.5157,0.794940126149673,0.794940126149673,0.794940128474602,0,2.32492902707548e-09
